Id,Label,type,budget,zip,interestPercentage
R005457,Vimac Consultancy BV,Unternehmen,20000.0,,0.0
R003442,Deutscher Sportwettenverband e. V.,Verein/Verband,20000.0,10117.0,0.1470588235294117
R001528,eNOVA Strategiekreis Automobile Zukunft,Verein/Verband,20000.0,10623.0,0.0
R000214,Euro Theater Central Bonn e.V.,Verein/Verband,20000.0,53111.0,0.0
R003413,Bundesinnungsverband für Orthopädietechnik,Verein/Verband,20000.0,44135.0,0.0
R005475,Bundesblock,Verein/Verband,20000.0,10117.0,0.2857142857142857
R002401,VDBD (Verband der Diabetes-Beratungs- und Schulungsberufe in Deutschland e.V.),Verein/Verband,20000.0,10115.0,0.0
R005673,prolegal,Verein/Verband,20000.0,56357.0,0.0
R004098,Aupair Society,Verein/Verband,20000.0,55220.0,0.0
R003693,KRF KinderRechteForum gemeinnützige GmbH,Verein/Verband,10000.0,50937.0,0.0909090909090909
R003128,Fair and Green e.V.,Verein/Verband,10000.0,53129.0,0.0
R003126,Nordland-Autobahnverein e.V. (NAV),Verein/Verband,10000.0,21335.0,0.0
R003300,Deutsche Gesellschaft für Pneumologie und Beatmungsmedizin e.V. (DGP),Verein/Verband,10000.0,10115.0,0.0714285714285714
R003127,NordwestLotto Schleswig-Holstein GmbH & Co. KG,Unternehmen,10000.0,24103.0,0.2307692307692307
R003721,HABBEL GmbH,Consulting,10000.0,12209.0,0.4285714285714285
R003080,Bund Deutscher Architektinnen und Architekten BDA,Verein/Verband,10000.0,10179.0,0.0
R000101,Verband der Besatzungen strahlgetriebener Kampfflugzeuge der deutschen Bundeswehr e.V. (VBsK),Verein/Verband,10000.0,10963.0,0.0
R003694,Werner & Mertz GmbH,Unternehmen,10000.0,55120.0,0.0
R003082,Förderverein Bayerischer Flüchtlingsrat e.V.,Verein/Verband,10000.0,80339.0,0.0
R003177,Bund für Umwelt und Naturschutz Deutschland Landesverband Thüringen e.V.,Verein/Verband,10000.0,99084.0,0.0
R003159,Landesverband der Kreishandwerkerschaften Hessen,Verein/Verband,10000.0,35576.0,0.0
R003175,Bund für Umwelt und Naturschutz Deutschland (BUND) Landesverband Rheinland-Pfalz e. V. ,Verein/Verband,10000.0,55118.0,0.0
R003695,Zweckverband Hafen Straubing-Sand,,10000.0,94315.0,0.0
R003173,KlimaDiskurs.NRW,Verein/Verband,10000.0,40233.0,0.0
R003171,"Bundesverband der Juweliere, Schmuck- und Uhrenfachgeschäfte e.V. (BVJ)",Verein/Verband,10000.0,50676.0,0.0
R005813,,Consulting,10000.0,,0.0204081632653061
R003697,VRI-Verband der Reibbelagindustrie e.V.,Verein/Verband,10000.0,50739.0,0.0
R000082,Bundesinnungsverband für das Büchsenmacher-Handwerk (BIV),,10000.0,35037.0,0.0
R005810,Myriad Service GmbH,Unternehmen,10000.0,81477.0,0.0
R003704,Gütegemeinschaft Au pair e. V.,Verein/Verband,10000.0,53819.0,0.0
R003730,DVWE Deutscher Verband der Wirtschaftsförderungs- und Entwicklungsgesellschaften e.V.,Verein/Verband,10000.0,18435.0,0.0
R000099,isdv - Interessengemeinschaft der selbständigen DiensterInnen in der Veranstaltungswirtschaft,Verein/Verband,10000.0,65760.0,0.0
R003119,Rowohlt Verlag Gesellschaft mit beschränkter Haftung,Unternehmen,10000.0,20099.0,0.2222222222222222
R003726,Berlin-Brandenburgische Auslandsgesellschaft (BBAG) e.V.,Verein/Verband,10000.0,14482.0,0.0
R000097,Wirtschaftsverband Papierverarbeitung (WPV) e.V.,Verein/Verband,10000.0,64295.0,0.0
R003152,Representative of German Business (RGB),Verein/Verband,10000.0,,0.1304347826086956
R003123,GLOBAL NATURE FUND (GNF),Verein/Verband,10000.0,78315.0,0.0
R003122,Förderverein für ärztliche Fortbildung in Rheinland-Pfalz e.V.,Verein/Verband,10000.0,55116.0,0.0
R003717,Arbeitgebervereinigung für Unternehmen aus dem Bereich EDV und Kommunikationstechnologie e. V. (AGEV),,10000.0,53113.0,0.4166666666666667
R005804,Renovabis e.V.,,10000.0,85354.0,0.0
R003117,,Consulting,10000.0,,0.0
R003718,Bund der deutschen katholischen Jugend (BDKJ) Diözesanverband Würzburg,,10000.0,97070.0,0.0
R003115,Bremer entwicklungspolitisches Netzwerk e.V. (BeN),Verein/Verband,10000.0,28195.0,0.0
R003112,Agentur für Innovation in der Cybersicherheit GmbH,Unternehmen,10000.0,6108.0,0.3333333333333333
R003111,Goodrich Aerospace Europe GmbH,Unternehmen,10000.0,21129.0,0.0
R003107,Adivasi Koordination in Deutschland e.V.,Verein/Verband,10000.0,34132.0,0.0
R003106,Bundesarbeitskreis Freiwilliges Soziales Jahr (BAK FSJ),Verein/Verband,10000.0,10178.0,0.0
R003105,Storopack Hans Reichenecker GmbH,Verein/Verband,10000.0,72555.0,0.0
R003125,Bündnis Elbe-Seitenkanal e.V. (BESK),Verein/Verband,10000.0,21335.0,0.0
R005803,The SeaCleaners,Verein/Verband,10000.0,,0.0
R003101,Verband des Kfz-Gewerbes SH eV,Verein/Verband,10000.0,24109.0,0.0
R003100,FILK Freiberg Institute gGmbH,,10000.0,9599.0,0.0
R003099,CodeControl,Unternehmen,10000.0,10435.0,0.1
R003097,"verband papier, druck und medien südbaden e. V. (vpdm südbaden e.V.)",,10000.0,79100.0,0.0
R003096,"Verkehrsclub Deutschland, Kreisverband Braunschweig e.V.",Verein/Verband,10000.0,38100.0,0.0
R003724,Flüchtlingsrat Berlin e.V. ,Verein/Verband,10000.0,10405.0,0.0
R003705,Handwerk.NRW,Verein/Verband,10000.0,40221.0,0.027027027027027
R003571,Deutscher Galopp e.V.,Verein/Verband,10000.0,50737.0,0.0
R003149,eSport-Bund Deutschland ,Verein/Verband,10000.0,10117.0,0.125
R003711,,Unternehmen,10000.0,,0.3076923076923077
R003561,Haus der Krebs-Selbsthilfe - Bundesverband e.V. (HKSH-BV),Verein/Verband,10000.0,53111.0,0.05
R003452,Deutsche Gesellschaft für Abfallwirtschaft e.V. (DGAW e.V.),Verein/Verband,10000.0,14165.0,0.0
R000022,,Consulting,10000.0,,0.1
R003448,5 am Tag e.V.,Verein/Verband,10000.0,53175.0,0.0
R000024,FSI - Forum Soziale Inklusion e. V.,Verein/Verband,10000.0,83512.0,0.0
R003563,Bündnis Kinder- und Jugendgesundheit e.V.,Verein/Verband,10000.0,10115.0,0.0
R000025,VTH Verband Technischer Handel e.V.,Verein/Verband,10000.0,40479.0,0.0
R003443,Automotive Cluster Ostdeutschland (ACOD),Verein/Verband,10000.0,4275.0,0.0
R003439,Forum InformatikerInnen für Frieden und gesellschaftliche Verantwortung (FIfF) e. V.,Verein/Verband,10000.0,28203.0,0.2424242424242424
R003438,Forum Nachhaltiger Kakao e.V.,Verein/Verband,10000.0,10785.0,0.0
R003437,Mother Hood e.V.,Verein/Verband,10000.0,53129.0,0.0
R003436,CHINA-BRÜCKE e.V.,Verein/Verband,10000.0,14469.0,0.0
R003432,ChemCologne e.V.,,10000.0,50667.0,0.0
R003431,smarvis GmbH,Unternehmen,10000.0,99098.0,0.1428571428571428
R003430,QUNDIS GmbH,Unternehmen,10000.0,99098.0,0.1428571428571428
R005842,Bundesverband ambulante spezialfachärztliche Versorgung e.V.,Verein/Verband,10000.0,82031.0,0.0
R003468,Verband der Osteopathen Deutschland e.V.,Verein/Verband,10000.0,65183.0,0.0
R003470,VF Verpackungen GmbH,Unternehmen,10000.0,87477.0,0.0
R003471,LOGO Deutschland Selbstständige in der Logopädie e.V.,Verein/Verband,10000.0,10243.0,0.0
R003473,BDKJ-Diözesanverband Regensburg,Verein/Verband,10000.0,93047.0,0.0
R003520,freier zusammenschluss von studenten*innenschaften (fzs) e.V.,Verein/Verband,10000.0,10115.0,0.0
R003560,Deutsche Gesellschaft für Sonnenenergie,Verein/Verband,10000.0,10829.0,0.0
R003455,Deutscher Hospiz- und PalliativVerband,Verein/Verband,10000.0,10713.0,0.0
R003456,Verein der Kohlenimporteure e.V.,Verein/Verband,10000.0,10117.0,0.0
R003716,Allianz Wasserstoffmotor e.V.,Verein/Verband,10000.0,76131.0,0.0
R005806,konpetans GmbH,Consulting,10000.0,53894.0,0.75
R003145,Gesellschaft für Datenschutz und Datensicherheit (GDD) e.V.,Verein/Verband,10000.0,53119.0,0.5
R003713,Landesverband des Sächsischen Verkehrsgewerbes e.V.,,10000.0,1097.0,0.0
R003140,Hy.Region.Rhein.Ruhr e.V.,Verein/Verband,10000.0,47051.0,0.0
R000090,,Consulting,10000.0,,0.4545454545454545
R003137,Bestatterverband Nordrhein-Westfalen e.V.,Verein/Verband,10000.0,40474.0,0.0
R003136,ifok GmbH,Unternehmen,10000.0,64625.0,0.0
R000092,Forum Luft- und Raumfahrt e.V.,Verein/Verband,10000.0,10117.0,0.0
R003132,,,10000.0,,0.0909090909090909
R000086,MEDI GENO Deutschland e.V.,Verein/Verband,10000.0,10115.0,0.0
R000021,AdipositasHilfe Deutschland e.V.,Verein/Verband,10000.0,21423.0,0.0
R003735,Bundesverband Deutscher OphthalmoChirurgen (BDOC),Verein/Verband,10000.0,80042.0,0.0
R003303,Verbraucherzentrale Berlin e.V.,Verein/Verband,10000.0,12099.0,0.0434782608695652
R003306,"VPK-Bundesverband privater Träger der freien Kinder-, Jugend- und Sozialhilfe e.V.",Verein/Verband,10000.0,12159.0,0.0
R000019,Vereinigung der Bürger- und Dorfläden in Deutschland e.V.,,10000.0,82335.0,0.0
R000020,d&b audiotechnik GmbH&CoKG,Verein/Verband,10000.0,71522.0,0.1666666666666666
R003464,Krankenhausgesellschaft Sachsen-Anhalt e. V.,Verein/Verband,10000.0,6112.0,0.0
R003555,Deutsche Gesellschaft für Pathologie DGP,Verein/Verband,10000.0,10115.0,0.0
R003558,Bundesverband deutscher Spielbanken gegr. 2008 als BupriS e.V.,Verein/Verband,10000.0,30159.0,0.0
R003458,VERBAND UNABHÄNGIGER MEDIZIN- UND LABORTECHNIK-PLANER e.V. - VMLP,Verein/Verband,10000.0,80686.0,0.0
R003180,Wir sind Kunststoff,Verein/Verband,10000.0,61348.0,0.0
R004488,"Deutsche Gesellschaft für Psychoanalyse, Psychotherapie, Psychosomatik und Tiefenpsychologie (DGPT) e. V.",Verein/Verband,10000.0,10707.0,0.0
R000080,Tafel Deutschland ,Verein/Verband,10000.0,12099.0,0.0
R000281,Bundesverband der Kreishandwerkerschaften e.V.,Verein/Verband,10000.0,50667.0,0.0
R004486,PRI Association,Unternehmen,10000.0,,0.0
R005701,Verband der PSD Banken e.V.,Verein/Verband,10000.0,53175.0,0.0
R004289,"VDL Berufsverband Agrar, Ernährung, Umwelt - Landesverband Niedersachsen e.V.",Verein/Verband,10000.0,30159.0,0.0
R004290,Berufsverband Niedergelassener Gastroenterologen Deutschlands e.V. - bng,Verein/Verband,10000.0,89081.0,0.0
R002199,Technischer Innovationskreis Schienengüterverkehr (TIS),,10000.0,76135.0,0.0
R002198,Verbraucherzentrale Bremen e.V.,Verein/Verband,10000.0,28195.0,0.0952380952380952
R002197,,Consulting,10000.0,,0.0
R002210,Clean Energy Partnership,Verein/Verband,10000.0,22301.0,0.0
R004192,Verbraucherzentrale Brandenburg e.V.,Verein/Verband,10000.0,14473.0,0.0857142857142857
R005486,VerbraucherService Bayern im Katholischen Deutschen Frauenbund e.V.,Verein/Verband,10000.0,80335.0,0.1071428571428571
R003969,Verband der Bayerischen Energie- und Wasserwirtschaft,Verein/Verband,10000.0,80807.0,0.0
R003663,Landesarbeitsgemeinschaft der Freiwilligenagenturen in Sachsen-Anhalt e.V.,Verein/Verband,10000.0,6108.0,0.0
R003664,Helmstedter Revier GmbH,Unternehmen,10000.0,38372.0,0.0
R003236,,,10000.0,,0.0
R000071,BVI Bundesfachverband der Immobilienverwalter e. V.,Verein/Verband,10000.0,10179.0,0.0
R003234,,,10000.0,,0.0
R003233,Bundesvertretung der Medizinstudierenden in Deutschland e. V. (bvmd),Verein/Verband,10000.0,10115.0,0.0
R003232,Bundesverband Schießstätten e.V.,Verein/Verband,10000.0,33184.0,0.0
R005824,Evangelisches Zentrum Frauen und Männer gGmbH,,10000.0,30175.0,0.0
R003230,Bundesjugendwerk der Arbeiterwohlfahrt e. V.,Verein/Verband,10000.0,10179.0,0.0
R003228,Bundesverband der Freien Alternativschulen e.V. (BFAS),Verein/Verband,10000.0,10827.0,0.0
R002204,Zoo Hannover gGmbH,Unternehmen,10000.0,30175.0,0.0
R004286,Institut für angewandte Kulturforschung e.V. (ifak),Verein/Verband,10000.0,37073.0,0.0
R003648,Stiftung Entwicklung und Frieden (sef:),Verein/Verband,10000.0,53115.0,0.0526315789473684
R004284,MPG Mendener Präzisionsrohr GmbH,Unternehmen,10000.0,58706.0,0.0
R002158,BIVA-Pflegeschutzbund - Bundesinteressenvertretung für alte und pflegebetroffene Menschen e.V.,Verein/Verband,10000.0,53229.0,0.0
R004325,Swiss Steel Holding AG,Unternehmen,10000.0,,0.0
R000287,Deutsche Gesellschaft für Arbeitsmedizin u. Umweltmdizin (DGAUM) e.V.,Verein/Verband,10000.0,80336.0,0.0
R001974,Bundesarbeitsgemeinschaft Gemeindepsychiatrischer Verbünde e.V. (BAG GPV),Verein/Verband,10000.0,53119.0,0.0
R004313,Verbraucherzentrale Saarland e. V. ,Verein/Verband,10000.0,66111.0,0.0
R002229,Siemens Healthcare Diagnostics Products GmbH,Unternehmen,10000.0,35041.0,0.0238095238095238
R004300,FUgE Hamm - Forum für Umwelt und gerechte Entwicklung e.V.,Verein/Verband,10000.0,59065.0,0.0
R004297,"Gesellschaft für Alternative Ingenieurtechnische Anwendungen, GAIA mbH",Unternehmen,10000.0,67245.0,0.0
R001950,Comventure GmbH,Unternehmen,10000.0,68163.0,0.375
R005703,Deutscher Aero Club e.V. - Dachverband der deutschen Luftsportverbände,,10000.0,38108.0,0.0
R003528,Iranische Gemeinde in Deutschland e. V.,Verein/Verband,10000.0,10717.0,0.0
R002220,Überwachungsgemeinschaft KVH e.V.,Verein/Verband,10000.0,42287.0,0.0
R002219,Verband Dämmstoffe aus nachwachsenden Rohstoffen e.V.,Verein/Verband,10000.0,42287.0,0.0
R002621,Sächsische Lotto-GmbH,Unternehmen,10000.0,4299.0,0.2
R001952,Visionrunner GmbH,Unternehmen,10000.0,68163.0,0.1111111111111111
R002218,Asklepios Weserbergland-Klinik GmbH,Unternehmen,10000.0,37671.0,0.0
R001954,Gesundheitsstadt Berlin e.V.,Verein/Verband,10000.0,10117.0,0.0
R004281,WindEnergy Network e.V.,Verein/Verband,10000.0,18069.0,0.0
R000280,VDARZ - Bundesverband Deutscher Apothekenrechenzentren e.V.,Verein/Verband,10000.0,10437.0,0.0
R004482,HYPOS e.V.,Verein/Verband,10000.0,6120.0,0.0
R004282,Deutscher Golf Verband e. V.,Verein/Verband,10000.0,65205.0,0.0
R003224,Bosch Thermotechnik GmbH,Unternehmen,10000.0,35576.0,0.0
R003671,Deutsche AIDS-Stiftung,Verein/Verband,10000.0,53111.0,0.0
R003672,"Vereinigungung für Stadt-, Regional- und Landesplanung (SRL) e.V.",Verein/Verband,10000.0,10715.0,0.0
R003673,Initiative Differenziertes Schulwesen - 3 x MEHR e. V.,Verein/Verband,10000.0,94550.0,0.0
R003290,humedica e.V.,Verein/Verband,10000.0,87600.0,0.0
R003289,Boxon GmbH,Verein/Verband,10000.0,47803.0,0.0
R003639,Humana Kleidersammlung GmbH,Unternehmen,10000.0,15366.0,0.0
R000060,BundeswehrGrün e.V.,Verein/Verband,10000.0,56068.0,0.0
R003644,IPA Arcturus Group GmbH,Consulting,10000.0,10551.0,0.0
R003645,Weidner Solar GmbH,Unternehmen,10000.0,93049.0,0.0
R003185,Werkfeuerwehrverband Bayern e.V. - Arbeitsgemeinschaft Betrieblicher Brandschutz,Verein/Verband,10000.0,86697.0,0.0
R003646,Verband der Faserzement-Industrie e.V. (VdFZ),Verein/Verband,10000.0,59269.0,0.0
R003273,BICC - Bonn International Centre for Conflict Studies gGmbH,,10000.0,53121.0,0.0
R000062,,Consulting,10000.0,,0.0601503759398496
R003269,Wirtschaftsvereinigung Stahlrohre e.V.,Verein/Verband,10000.0,40474.0,0.0
R003268,Verbraucherzentrale Sachsen-Anhalt e. V.,Verein/Verband,10000.0,6108.0,0.119047619047619
R003650,Zentralverband des Deutschen Friseurhandwerks,Verein/Verband,10000.0,50676.0,0.0454545454545454
R003652,Deutsche Gartenbau-Gesellschaft 1822 e.V.,Verein/Verband,10000.0,10178.0,0.0
R003263,"FSC Deutschland, Verein für verantwortungsvolle Waldwirtschaft e.V.",Verein/Verband,10000.0,79026.0,0.0
R003260,Deutscher Schützenbund,Verein/Verband,10000.0,65195.0,0.0
R003259,Bundesverband Boden e.V.,Verein/Verband,10000.0,49152.0,0.0
R003257,Verband der Restauratoren e.V. (VDR),Verein/Verband,10000.0,53113.0,0.0
R003256,Bundesverband Deutscher Steinmetze - Bundesinnungsverband des Deutschen Steinmetz- und Steinbildhauerhandwerks,,10000.0,60439.0,0.0
R000065,Interessengemeinschaft Veranstaltungswirtschaft (IGVW) e. V.,Verein/Verband,10000.0,30834.0,0.0833333333333333
R003247,VILSA-BRUNNEN,Unternehmen,10000.0,27305.0,0.0
R003291,Vision Zero e.V.,Verein/Verband,10000.0,10115.0,0.0
R003636,Dachverband Entwicklungspolitik Baden-Württemberg e.V.,Verein/Verband,10000.0,70197.0,0.0
R003635,ISUV Interessenverband Unterhalt und Familienrecht e.V.,Verein/Verband,10000.0,90119.0,0.0
R003193,"Bundesverband der obst-, gemüse- und kartoffelverarbeitenden Industrie ",Verein/Verband,10000.0,53177.0,0.0
R003674,Wasserwirtschaftsverband Baden-Württemberg e. V.,Verein/Verband,10000.0,70191.0,0.0
R003678,Plattform Shared Mobility ,Verein/Verband,10000.0,81541.0,0.0
R003209,Forum Demokratische Linke 21 e.V.,Verein/Verband,10000.0,13353.0,0.0
R003679,Deutscher Designtag e.V.,Verein/Verband,10000.0,10245.0,0.15625
R003203,Bund Deutscher Forstleute,,10000.0,10117.0,0.0
R003199,Bundesverein zur Förderung des Genossenschaftsgedankens e.V.,Verein/Verband,10000.0,4155.0,0.0
R003197,,Consulting,10000.0,,0.1
R003683,Netzwerk K&R,,10000.0,65843.0,0.0
R003685,BUNDESVERB. REPRODUKTIONSMED. ZENTREN DEUTSCHLANDS E.V. (BRZ),Verein/Verband,10000.0,66111.0,0.0
R003191,German Meat GmbH,Unternehmen,10000.0,53113.0,0.0
R003633,Tierärztliche Vereinigung für Tierschutz e. V.,Verein/Verband,10000.0,49191.0,0.0
R000079,sanum - Spitzenverband ambulante Nerven- und Muskelstimulation e.V.,Verein/Verband,10000.0,50829.0,0.0
R003189,Nordfriesland Windpark GmbH & Co. KG,Unternehmen,10000.0,25813.0,0.0
R000069,"Bundesverband höherer Berufe der Technik, Wirtschaft und Gestaltung e.V. (BVT)",Verein/Verband,10000.0,53639.0,0.1388888888888889
R000067,,Consulting,10000.0,,0.0
R003654,Verbund der Telekommunikations-Endgerätehersteller (VTKE),,10000.0,10559.0,0.4285714285714285
R003246,'Biodiversity in Good Company' Initiative e.V.,Verein/Verband,10000.0,10117.0,0.0
R003631,"Bundesvereinigung Binationaler Gesellschaften e.V., BBG e.V.",,10000.0,10117.0,0.0
R000057,QueerBw,Verein/Verband,10000.0,46485.0,0.0
R003632,Initiative Südpfalz-Energie,Verein/Verband,10000.0,76872.0,0.0
R000002,Bundesvereinigung Nachhaltigkeit e.V.,Verein/Verband,10000.0,13347.0,0.0
R003372,Plattform Zivile Konfliktbearbeitung,Verein/Verband,10000.0,10963.0,0.0
R003512,Deutsches Verpackungsinstitut e. V.,Verein/Verband,10000.0,14165.0,0.0
R003862,Deutscher Schaustellerbund e.V.,Verein/Verband,10000.0,10117.0,0.0196078431372549
R002828,Schulte-Industrieheizung GmbH,Unternehmen,10000.0,59519.0,0.0
R003867,Bergler & Rieder Service-und Dienstleistungs GmbH,Consulting,10000.0,35614.0,0.0
R000147,Deutscher Mälzerbund e. V.,Verein/Verband,10000.0,60316.0,0.0
R002823,OroVerde - Die Tropenwaldstiftung,Verein/Verband,10000.0,53129.0,0.0
R002817,Wirtschaftsvereinigung Deutsches Lammfleisch e. V.,Verein/Verband,10000.0,10117.0,0.0
R002816,"AOPA-Germany, Verband der Allgemeinen Luftfahrt e. V. ",Verein/Verband,10000.0,63329.0,0.0
R000151,Zentralverband Deutscher Schornsteinfeger (ZDS) - Gewerkschaftlicher Fachverband,,10000.0,99099.0,0.0
R002813,Beratung 42.0 GmbH,Consulting,10000.0,30659.0,0.0
R002810,SOLWODI Baden-Württemberg e.V.,Verein/Verband,10000.0,73430.0,0.0
R000153,,Unternehmen,10000.0,,0.0
R000154,Vision Hope International e.V.,Verein/Verband,10000.0,79312.0,0.0
R002720,Raytheon Deutschland GmbH,Unternehmen,10000.0,85356.0,0.0
R002800,Fürstenberg Institut GmbH,Unternehmen,10000.0,20354.0,0.0
R000156,Caravaning Industrie Verband e. V. (CIVD),Verein/Verband,10000.0,60486.0,0.0
R002793,Bund Deutscher Amateurtheater,Verein/Verband,10000.0,10785.0,0.0
R000157,Verband der Kleinen und Mittelgroßen Kitaträger ,Verein/Verband,10000.0,10117.0,0.0
R002791,Bund der Selbständigen Rheinland-Pfalz & Saarland e.V.,Verein/Verband,10000.0,67433.0,0.0793650793650793
R003883,ARGE FNB Ost,Verein/Verband,10000.0,22177.0,0.0
R002789,Bund der Selbständigen/Gewerbeverband Deutschland e.V.,Verein/Verband,10000.0,10117.0,0.0769230769230769
R000159,de'ge'pol Deutsche Gesellschaft für Politikberatung e.V.,Verein/Verband,10000.0,10785.0,0.0714285714285714
R002781,Bundestierärztekammer e.V. - Arbeitsgemeinschaft der Deutschen Tierärztekammern ,Verein/Verband,10000.0,10117.0,0.0588235294117647
R003863,Deutscher Museumsbund,Verein/Verband,10000.0,14195.0,0.0625
R002770,Bremer Toto und Lotto GmbH,Unternehmen,10000.0,28211.0,0.2307692307692307
R002776, Netzwerk Chancen NC gUG (haftungsbeschränkt),Verein/Verband,10000.0,10119.0,0.0
R002769,Anschütz GmbH,Unternehmen,10000.0,24106.0,0.0
R002749,Landessportverband für das Saarland,,10000.0,66123.0,0.0
R002748,Saarland-Sporttoto GmbH,Unternehmen,10000.0,66117.0,0.2307692307692307
R003906,Vereinigung Wasserkraftwerke in Bayern e.V.,Verein/Verband,10000.0,80333.0,0.0
R002745,CorA-Netzwerk für Unternehmensverantwortung,Verein/Verband,10000.0,10963.0,0.0
R002743,"Verband der deutschen Lack- und Druckfarbenindustrie, Bezirksgruppe BW",Verein/Verband,10000.0,76532.0,0.0
R002742,"Bundesverband der pharmazeutischen Industrie, Landesverband Baden-Württemberg",Verein/Verband,10000.0,76532.0,0.0
R002739,Arbeitsgemeinschaft der Wasserwirtschaftsverbände NRW e.V.,Verein/Verband,10000.0,50126.0,0.0
R002738,Unternehmerverband Handwerk NRW (UVH),Verein/Verband,10000.0,40221.0,0.0
R003912,GRANDER GmbH,Unternehmen,10000.0,,0.0
R000167,Bundesverband Medizinischer Auftragsinstitute (BVMA) e.V.,Verein/Verband,10000.0,80339.0,0.0
R003913,ZNS - Hannelore Kohl Stiftung,Verein/Verband,10000.0,53123.0,0.0
R003914,Reisenetz e.V.,Verein/Verband,10000.0,10245.0,0.0
R002730,Vereinigung für die Sicherheit der Wirtschaft e.V.,Verein/Verband,10000.0,55129.0,0.1875
R000170,Berufsverband der Deutschen Kieferorthopäden,Verein/Verband,10000.0,10115.0,0.0
R003919,Arbeitsgemeinschaft baden-württembergischer Bausparkassen (ARGE),,10000.0,70174.0,0.0
R002726,Verband der Verarbeitungsbetriebe Tierischer Nebenprodukte e.V. (VVTN),Verein/Verband,10000.0,53113.0,0.0
R003920,Sozialhelden e. V.,Verein/Verband,10000.0,10557.0,0.0857142857142857
R002722,"Deutsche Gesellschaft für Gastroenterologie, Verdauungs- und Stoffwechselkrankheiten (DGVS) e. V.",Verein/Verband,10000.0,10707.0,0.0
R002721,netz NRW - Verbund für Ökologie und soziales Wirtschaften e.V.,Verein/Verband,10000.0,44147.0,0.0232558139534883
R002766,House of Pharma & Healthcare e.V.,,10000.0,60323.0,0.0
R000164,Eigenheimerverband Deutschland e.V.,,10000.0,10117.0,0.0
R002777,Verbraucherzentrale Hamburg e.V.,Verein/Verband,10000.0,20099.0,0.0
R000162,Spiele-Autoren-Zunft e.V. (SAZ),Verein/Verband,10000.0,79102.0,0.2
R003530,,Unternehmen,10000.0,,0.0
R002643,Deutsch-Japanischer Wirtschaftskreis (DJW),Verein/Verband,10000.0,40210.0,0.0
R000183,Waldbauverein Altenkirchen e. V.,Verein/Verband,10000.0,57548.0,0.0
R002637,Dierks+Company Rechtsanwaltsgesellschaft mbH,,10000.0,10115.0,0.2142857142857142
R002636,Bauverband Mecklenburg-Vorpommern,,10000.0,19055.0,0.0
R002635,Interessengemeinschaft Kreditkarten,Verein/Verband,10000.0,60433.0,0.0666666666666666
R002634,Dierks+Company Consulting GmbH,Consulting,10000.0,10115.0,0.2142857142857142
R002632,"Verkehrsclub Deutschland (VCD), Landesverband Bayern e.V.",Verein/Verband,10000.0,90443.0,0.0
R002631,Steuerberaterverband Berlin-Brandenburg - Verband der steuerberatenden und wirtschaftsprüfenden Berufe e.V.,Verein/Verband,10000.0,10179.0,0.0
R002627,Verband der Automatenkaufleute Berlin und Ostdeutschland e.V.,Verein/Verband,10000.0,13088.0,0.0
R002650,Bundesvereinigung gegen Fluglärm e.V.,Verein/Verband,10000.0,14974.0,0.0
R003861,Imtradex Hör-/Sprechsysteme GmbH,Unternehmen,10000.0,63303.0,0.0909090909090909
R002675,Köln-Düsseldorfer Deutsche Rheinschiffahrt GmbH,Unternehmen,10000.0,50667.0,0.0
R004590,Ritter GmbH,Unternehmen,10000.0,86830.0,0.0
R002714,Krankenhausgesellschaft Nordrhein-Westfalen e.V. (KGNW),Verein/Verband,10000.0,40237.0,0.0
R002713,Zentralrat der Muslime in Deutschland e.V. ,,10000.0,50705.0,0.0
R002711,Lysoform Dr. Hans Rosemann GmbH,Unternehmen,10000.0,12247.0,0.0
R002710,Öko-Institut e.V.,Verein/Verband,10000.0,79100.0,0.0
R003928,BundesForum Kinder- und Jugendreisen e.V.,Verein/Verband,10000.0,10437.0,0.0
R003930,"Berufsvereinigung der Naturwissenschaftler in der Labordiagnostik e.V., BNLD",Verein/Verband,10000.0,58097.0,0.0
R003931,Bundesverband Hydrothermale Carbonisierung e.V.,Verein/Verband,10000.0,17390.0,0.0
R002705,Asklepios Gesundheitszentrum Bad Tölz,Unternehmen,10000.0,83646.0,0.0
R003932,Bundesverband der beamteten Tierärzte e.V. (BbT),Verein/Verband,10000.0,96260.0,0.0
R003966,Spotify AB,Unternehmen,10000.0,,0.2857142857142857
R002644,Aktionsbündnis Patientensicherheit,Verein/Verband,10000.0,10179.0,0.0
R003895,AEP GmbH,Unternehmen,10000.0,63755.0,0.0
R005756,Allbau GmbH,Unternehmen,10000.0,45127.0,0.0
R003896,Deutsch-Arabische Industrie und Handelskammer,Verein/Verband,10000.0,,0.0
R000155,KombiConsult GmbH,Consulting,10000.0,60594.0,0.0
R002719,Verein zur Förderung der Steuergerechtigkeit e.V.,Verein/Verband,10000.0,10249.0,0.0909090909090909
R003923,Berufsverband Orthoptik Deutschland,Verein/Verband,10000.0,50667.0,0.0
R003925,Deutscher Frauenring e.V.,Verein/Verband,10000.0,10715.0,0.0
R002673,Bundesverband für landwirtschaftliche Wildhaltung e. V.,Verein/Verband,10000.0,10117.0,0.0
R000177,Bundesverband Lohnsteuerhilfevereine e.V.,Verein/Verband,10000.0,10117.0,0.0
R003946,Stulz GmbH,Unternehmen,10000.0,22045.0,0.0
R003947,European Vegetarian Union e.V.,Verein/Verband,10000.0,67693.0,0.0
